,SampleID,Field,CropID,SampleDate,AnalysisDate,Parameter,DataType,WS_Current,WS_Ideal,WS_Needed,Mehlich_Current,Mehlich_Ideal,Mehlich_Needed,Current,Ideal,Needed
1062,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,80.43,30.0,-50.43
1063,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
1064,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,57.0,68.0,9.62
1065,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,36.0,12.0,6.1
1066,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,K %,Saturation,,,,,,,1.0,3.5,0.24
1067,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,5.0,1.0,0.78
1068,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
1069,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
1070,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,16.74
1071,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
1072,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,16.74
1073,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Calcium,Nutrient,42.5,40.0,-2.5,847.76,1034.96,187.2,,,
1074,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Magnesium,Nutrient,20.53,7.0,-13.53,240.0,109.58,-130.42,,,
1075,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Potassium,Nutrient,37.15,13.0,-24.15,130.78,103.88,-26.9,,,
1076,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Sodium,Nutrient,21.92,10.0,-11.92,38.6,17.5,-21.1,,,
1077,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.4,0.8,0.4,7.33,103.88,96.55,,,
1078,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Sulfur,Nutrient,16.87,2.0,-14.87,9.03,51.94,42.91,,,
1079,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Chloride,Nutrient,27.8,20.0,-7.8,27.8,,,,,
1080,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Silicon,Nutrient,38.9,20.0,-18.9,149.28,41.55,-107.73,,,
1081,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Iodine,Nutrient,3.74,5.0,1.26,3.74,,,,,
1082,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Boron,Nutrient,1.03,0.75,-0.28,1.53,1.03,-0.5,,,
1083,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.3,0.5,0.2,0.01,1.25,1.24,,,
1084,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Selenium,Nutrient,0.93,0.5,-0.43,0.88,2.08,1.2,,,
1085,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Aluminum,Nutrient,16.75,1.0,-15.75,155.31,83.04,-72.27,,,
1086,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Iron,Nutrient,23.23,0.75,-22.48,41.52,34.63,-6.89,,,
1087,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Manganese,Nutrient,2.13,0.07,-2.06,34.92,17.31,-17.61,,,
1088,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Zinc,Nutrient,0.65,0.06,-0.59,7.34,10.39,3.05,,,
1089,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Copper,Nutrient,1.55,0.04,-1.51,4.89,4.16,-0.73,,,
1090,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Cobalt,Nutrient,1.54,0.03,-1.51,1.32,2.08,0.76,,,
1091,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,6.57,6.2,-0.37
1092,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.04,0.64,0.6
1093,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.07,0.7,0.63
1094,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,41.0,80.0,39.0
1095,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,1.76,7.0,5.24
1096,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,170.71,1000.0,829.29
1097,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,142.02,60.0,-82.02
1098,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,55.2,120.0,64.8
1099,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,22.71,30.0,7.29
1100,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
1101,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,56.0,68.0,4.24
1102,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,26.0,12.0,2.0
1103,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,K %,Saturation,,,,,,,4.0,3.5,0.34
1104,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,2.0,1.0,0.17
1105,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,4.83,4.0,
1106,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,6.45,10.0,
1107,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,6.75
1108,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,89.0
1109,110124-sp-509,wfp,8950,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,7.61
1110,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Calcium,Nutrient,37.07,40.0,2.93,1563.51,1901.28,337.77,,,
1111,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Magnesium,Nutrient,19.26,7.0,-12.26,650.12,201.31,-448.81,,,
1112,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Potassium,Nutrient,27.62,13.0,-14.62,85.22,190.83,105.61,,,
1113,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Sodium,Nutrient,53.07,10.0,-43.07,119.57,32.15,-87.42,,,
1114,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.56,0.8,0.24,5.76,190.83,185.07,,,
1115,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Sulfur,Nutrient,31.29,2.0,-29.29,24.83,95.41,70.58,,,
1116,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Chloride,Nutrient,39.05,20.0,-19.05,39.05,,,,,
1117,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Silicon,Nutrient,19.56,20.0,0.44,172.96,76.33,-96.63,,,
1118,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Iodine,Nutrient,3.46,5.0,1.54,3.46,,,,,
1119,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Boron,Nutrient,0.92,0.75,-0.17,1.22,1.9,0.68,,,
1120,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.65,0.5,-0.15,0.03,1.25,1.22,,,
1121,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Selenium,Nutrient,1.8,0.5,-1.3,0.85,3.82,2.97,,,
1122,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Aluminum,Nutrient,6.12,1.0,-5.12,140.77,74.16,-66.61,,,
1123,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Iron,Nutrient,11.36,0.75,-10.61,37.08,63.61,26.53,,,
1124,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Manganese,Nutrient,1.05,0.07,-0.98,31.62,31.8,0.18,,,
1125,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Zinc,Nutrient,0.29,0.06,-0.23,1.42,19.08,17.66,,,
1126,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Copper,Nutrient,1.15,0.04,-1.11,1.93,7.63,5.7,,,
1127,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Cobalt,Nutrient,1.6,0.03,-1.57,1.24,3.82,2.58,,,
1128,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,7.6,6.2,-1.4
1129,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.23,0.64,0.41
1130,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.36,0.7,0.34
1131,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,-17.0,80.0,97.0
1132,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,2.48,7.0,4.52
1133,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,150.55,1000.0,849.45
1134,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,94.99,60.0,-34.99
1135,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,69.6,120.0,50.4
1136,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,107.83,30.0,-77.83
1137,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
1138,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,56.0,68.0,7.82
1139,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,39.0,12.0,5.42
1140,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.22
1141,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,4.0,1.0,0.52
1142,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
1143,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
1144,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,13.98
1145,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
1146,110124-sp-510,balboa,8938,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,13.98
1147,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Calcium,Nutrient,36.78,40.0,3.22,1275.12,2003.28,728.16,,,
1148,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Magnesium,Nutrient,21.29,7.0,-14.29,783.46,212.11,-571.35,,,
1149,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Potassium,Nutrient,27.51,13.0,-14.51,168.96,201.06,32.1,,,
1150,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Sodium,Nutrient,34.26,10.0,-24.26,58.13,33.88,-24.25,,,
1151,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.95,0.8,-0.15,7.65,201.06,193.41,,,
1152,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Sulfur,Nutrient,23.97,2.0,-21.97,9.45,100.53,91.08,,,
1153,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Chloride,Nutrient,55.63,20.0,-35.63,55.63,,,,,
1154,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Silicon,Nutrient,19.55,20.0,0.45,192.15,80.43,-111.72,,,
1155,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Iodine,Nutrient,1.47,5.0,3.53,1.47,,,,,
1156,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Boron,Nutrient,0.75,0.75,0.0,0.88,2.0,1.12,,,
1157,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.54,0.5,-0.04,0.14,1.25,1.11,,,
1158,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Selenium,Nutrient,2.07,0.5,-1.57,0.35,4.02,3.67,,,
1159,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Aluminum,Nutrient,2.81,1.0,-1.81,183.25,67.18,-116.07,,,
1160,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Iron,Nutrient,5.66,0.75,-4.91,33.59,67.02,33.43,,,
1161,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Manganese,Nutrient,0.62,0.07,-0.55,32.73,33.51,0.78,,,
1162,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Zinc,Nutrient,1.65,0.06,-1.59,2.57,20.11,17.54,,,
1163,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Copper,Nutrient,2.83,0.04,-2.79,2.65,8.04,5.39,,,
1164,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Cobalt,Nutrient,1.47,0.03,-1.44,1.31,4.02,2.71,,,
1165,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,6.79,6.2,-0.59
1166,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.17,0.64,0.47
1167,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.27,0.7,0.43
1168,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,29.0,80.0,51.0
1169,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,2.98,7.0,4.02
1170,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,163.15,1000.0,836.85
1171,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,53.91,60.0,6.09
1172,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,79.6,120.0,40.4
1173,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,28.39,30.0,1.61
1174,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
1175,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,43.0,68.0,6.38
1176,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,44.0,12.0,6.53
1177,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,K %,Saturation,,,,,,,3.0,3.5,0.43
1178,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,2.0,1.0,0.25
1179,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,4.61,4.0,
1180,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,3.15,10.0,
1181,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,13.59
1182,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,92.0
1183,110124-sp-511,mazz-home,11669,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,14.73
1184,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Calcium,Nutrient,46.23,40.0,-6.23,776.26,1637.44,861.18,,,
1185,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Magnesium,Nutrient,25.69,7.0,-18.69,847.48,173.38,-674.1,,,
1186,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Potassium,Nutrient,20.85,13.0,-7.85,79.73,164.35,84.62,,,
1187,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Sodium,Nutrient,36.35,10.0,-26.35,55.76,27.69,-28.07,,,
1188,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.82,0.8,-0.02,2.77,164.35,161.58,,,
1189,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Sulfur,Nutrient,25.81,2.0,-23.81,10.54,82.17,71.63,,,
1190,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Chloride,Nutrient,74.7,20.0,-54.7,74.7,,,,,
1191,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Silicon,Nutrient,21.7,20.0,-1.7,162.81,65.74,-97.07,,,
1192,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Iodine,Nutrient,1.4,5.0,3.6,1.4,,,,,
1193,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Boron,Nutrient,0.76,0.75,-0.01,0.67,1.64,0.97,,,
1194,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.39,0.5,0.11,0.07,1.25,1.18,,,
1195,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Selenium,Nutrient,0.82,0.5,-0.32,0.43,3.29,2.86,,,
1196,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Aluminum,Nutrient,1.35,1.0,-0.35,134.41,60.66,-73.75,,,
1197,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Iron,Nutrient,4.62,0.75,-3.87,30.33,54.78,24.45,,,
1198,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Manganese,Nutrient,0.56,0.07,-0.49,23.51,27.39,3.88,,,
1199,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Zinc,Nutrient,2.18,0.06,-2.12,1.66,16.43,14.77,,,
1200,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Copper,Nutrient,1.07,0.04,-1.03,1.57,6.57,5.0,,,
1201,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Cobalt,Nutrient,1.55,0.03,-1.52,1.15,3.29,2.14,,,
1202,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,6.93,6.2,-0.73
1203,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.16,0.64,0.48
1204,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.25,0.7,0.45
1205,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,21.0,80.0,59.0
1206,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,3.34,7.0,3.66
1207,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,135.43,1000.0,864.57
1208,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,76.59,60.0,-16.59
1209,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,83.4,120.0,36.6
1210,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,133.62,30.0,-103.62
1211,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
1212,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,32.0,68.0,3.88
1213,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,59.0,12.0,7.06
1214,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.2
1215,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,2.0,1.0,0.24
1216,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,4.47,4.0,
1217,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,1.05,10.0,
1218,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,11.38
1219,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,94.0
1220,110124-sp-512,c&h 3,15210,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,12.04
1221,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Calcium,Nutrient,46.49,40.0,-6.49,1383.87,1967.92,584.05,,,
1222,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Magnesium,Nutrient,27.68,7.0,-20.68,826.8,208.37,-618.43,,,
1223,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Potassium,Nutrient,24.81,13.0,-11.81,124.49,197.52,73.03,,,
1224,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Sodium,Nutrient,41.55,10.0,-31.55,77.1,33.28,-43.82,,,
1225,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Phosphorus,Nutrient,1.97,0.8,-1.17,17.59,197.52,179.93,,,
1226,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Sulfur,Nutrient,12.98,2.0,-10.98,9.04,98.76,89.72,,,
1227,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Chloride,Nutrient,74.54,20.0,-54.54,74.54,,,,,
1228,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Silicon,Nutrient,20.2,20.0,-0.2,186.75,79.01,-107.74,,,
1229,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Iodine,Nutrient,1.57,5.0,3.43,1.57,,,,,
1230,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Boron,Nutrient,1.09,0.75,-0.34,1.14,1.97,0.83,,,
1231,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.19,0.5,0.31,0.08,1.25,1.17,,,
1232,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Selenium,Nutrient,1.44,0.5,-0.94,0.75,3.95,3.2,,,
1233,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Aluminum,Nutrient,1.55,1.0,-0.55,143.13,88.02,-55.11,,,
1234,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Iron,Nutrient,5.23,0.75,-4.48,44.01,65.84,21.83,,,
1235,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Manganese,Nutrient,0.59,0.07,-0.52,42.68,32.92,-9.76,,,
1236,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Zinc,Nutrient,0.6,0.06,-0.54,2.13,19.75,17.62,,,
1237,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Copper,Nutrient,1.16,0.04,-1.12,2.59,7.9,5.31,,,
1238,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Cobalt,Nutrient,1.51,0.03,-1.48,1.43,3.95,2.52,,,
1239,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,7.42,6.2,-1.22
1240,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.21,0.64,0.43
1241,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.33,0.7,0.37
1242,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,-7.0,80.0,87.0
1243,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,4.42,7.0,2.58
1244,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,168.19,1000.0,831.81
1245,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,99.59,60.0,-39.59
1246,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,94.2,120.0,25.8
1247,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,6.45,30.0,23.55
1248,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
1249,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,48.0,68.0,6.92
1250,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,48.0,12.0,6.89
1251,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.32
1252,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,2.0,1.0,0.34
1253,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
1254,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
1255,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,14.47
1256,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
1257,110124-sp-513,goodman,8937,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,14.47
